name,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,I_F_xOnGoal,I_F_xGoals,I_F_shotsOnGoal,I_F_blockedShotAttempts,I_F_hits,I_F_takeaways,I_F_giveaways
Keith Aucoin,0.5116666666666667,0.5216666666666666,0.5133333333333333,12.93,1.2016666666666667,13.333333333333334,7.0,8.166666666666666,7.333333333333333,4.333333333333333
Keith Aulie,0.44800000000000006,0.434,0.44000000000000006,22.618000000000002,0.826,22.4,18.4,64.8,2.8,14.8
Keith Ballard,0.47428571428571425,0.47000000000000003,0.4685714285714285,39.34142857142857,1.74,37.0,32.285714285714285,74.42857142857143,9.857142857142858,26.285714285714285
Keith Tkachuk,0.515,0.5,0.505,96.865,9.64,100.5,30.5,98.0,13.5,27.0
Keith Yandle,0.4807142857142857,0.505,0.5014285714285714,108.38928571428572,4.042857142857143,105.42857142857143,69.07142857142857,28.214285714285715,18.785714285714285,47.92857142857143
Kellan Lain,0.45,0.45,0.47,6.15,0.74,7.0,2.0,7.0,1.0,1.0
Ken Klee,0.48,0.47,0.48,38.9,1.17,46.0,42.0,87.0,10.0,7.0
Kenndal McArdle,0.3075,0.38,0.385,4.875,0.35,5.0,2.5,22.25,2.0,1.75
Kenny Agostino,0.5583333333333333,0.545,0.555,18.169999999999998,1.5916666666666666,17.0,4.333333333333333,27.166666666666668,5.333333333333333,6.166666666666667
Kent Huskins,0.488,0.49000000000000005,0.49000000000000005,21.956,0.74,20.0,23.2,18.2,5.2,14.0
Kent Johnson,0.4825,0.495,0.49,53.3975,4.9275,51.5,26.75,7.0,13.0,19.25
Kerby Rychel,0.385,0.4125,0.38,11.05,1.2875,11.0,3.75,16.5,3.0,2.75
Kevan Miller,0.52,0.5157142857142858,0.52,44.84285714285715,1.4942857142857144,42.57142857142857,37.285714285714285,100.71428571428571,11.142857142857142,17.571428571428573
Kevin Bahl,0.4779999999999999,0.48,0.47800000000000004,35.97,1.138,31.8,34.4,60.8,8.4,19.0
Kevin Bieksa,0.485,0.504,0.499,87.421,3.4829999999999997,84.9,58.4,104.0,18.8,38.7
Kevin Connauton,0.4677777777777778,0.4822222222222222,0.4744444444444444,48.02111111111111,1.6388888888888888,47.333333333333336,34.888888888888886,61.111111111111114,6.333333333333333,14.88888888888889
Kevin Czuczman,0.315,0.38,0.39,12.22,0.535,11.5,3.0,7.5,3.0,3.5
Kevin Fiala,0.5336363636363637,0.5354545454545455,0.5336363636363637,116.34,11.192727272727273,110.54545454545455,48.09090909090909,31.363636363636363,25.545454545454547,33.72727272727273
Kevin Gravel,0.4828571428571428,0.4842857142857143,0.48428571428571426,20.32,0.6614285714285714,18.857142857142858,14.714285714285714,20.857142857142858,1.5714285714285714,9.714285714285714
Kevin Hayes,0.4918181818181818,0.48363636363636364,0.4809090909090909,109.32181818181817,10.042727272727273,110.0,43.27272727272727,47.90909090909091,31.363636363636363,33.45454545454545
Kevin Henderson,0.51,0.4,0.42,4.13,0.61,3.0,2.0,3.0,1.0,1.0
Kevin Klein,0.4855555555555556,0.4722222222222222,0.4766666666666667,61.300000000000004,2.648888888888889,62.333333333333336,48.55555555555556,93.11111111111111,18.444444444444443,36.55555555555556
Kevin Korchinski,0.45499999999999996,0.45499999999999996,0.44,47.17,1.52,46.5,44.0,13.5,11.0,35.0
Kevin Labanc,0.5055555555555555,0.5166666666666667,0.5155555555555557,80.33999999999999,7.192222222222223,78.44444444444444,39.77777777777778,44.22222222222222,17.11111111111111,19.555555555555557
Kevin Marshall,0.46,0.46,0.43,4.04,0.11,5.0,4.0,8.0,2.0,1.0
Kevin Porter,0.43374999999999997,0.46125,0.4575,28.055,2.68875,28.75,11.625,46.25,8.5,6.625
Kevin Quick,0.43,0.45,0.45,3.51,0.18,4.0,3.0,1.0,1.0,2.0
Kevin Rooney,0.4633333333333333,0.4577777777777778,0.46444444444444444,28.93777777777778,3.0877777777777777,29.88888888888889,10.222222222222221,54.55555555555556,7.333333333333333,8.666666666666666
Kevin Roy,0.505,0.55,0.555,14.82,1.3399999999999999,12.0,6.0,5.5,6.5,4.0
Kevin Shattenkirk,0.5121428571428571,0.5107142857142858,0.5142857142857143,86.25357142857142,3.295714285714286,90.42857142857143,61.42857142857143,61.785714285714285,23.928571428571427,29.5
Kevin Stenlund,0.4928571428571428,0.4857142857142857,0.48999999999999994,39.64857142857143,3.7642857142857147,38.714285714285715,19.142857142857142,25.857142857142858,9.571428571428571,9.285714285714286
Kevin Westgarth,0.40199999999999997,0.44399999999999995,0.446,18.084,1.7560000000000002,16.2,5.2,34.0,3.6,7.8
Kiefer Sherwood,0.5,0.5014285714285714,0.5014285714285714,52.705714285714286,4.617142857142857,49.142857142857146,23.0,119.57142857142857,13.285714285714286,13.142857142857142
Kieffer Bellows,0.48200000000000004,0.466,0.472,30.044,2.362,29.8,15.4,42.8,3.4,9.4
Kim Johnsson,0.505,0.485,0.48,64.435,2.995,61.5,48.5,29.0,19.0,26.5
Kimmo Timonen,0.5071428571428571,0.5071428571428572,0.5114285714285715,59.49428571428571,2.0571428571428574,60.714285714285715,30.857142857142858,41.714285714285715,13.571428571428571,18.857142857142858
Kirby Dach,0.49,0.505,0.49499999999999994,61.18333333333334,6.653333333333333,59.333333333333336,18.333333333333332,38.5,19.166666666666668,15.5
Kirill Kaprizov,0.54,0.528,0.528,141.254,13.474,133.4,70.4,42.0,32.8,45.6
Kirill Marchenko,0.4666666666666666,0.48666666666666664,0.48333333333333334,117.58333333333333,10.206666666666665,115.0,65.66666666666667,38.666666666666664,32.666666666666664,31.0
Kirill Semyonov,0.37,0.33,0.31,2.16,0.07,1.0,1.0,3.0,0.0,1.0
Kirk Maltby,0.45,0.5,0.49,44.215,3.99,44.0,23.0,67.5,12.5,7.5
Klas Dahlbeck,0.4325,0.4625,0.45,41.08,1.5075,38.75,31.25,88.75,8.5,10.75
Klim Kostin,0.42500000000000004,0.47,0.45166666666666666,27.111666666666668,2.811666666666667,26.0,11.666666666666666,79.0,5.666666666666667,12.333333333333334
Kole Lind,0.43333333333333335,0.44333333333333336,0.4266666666666667,11.156666666666666,1.0166666666666666,11.666666666666666,4.0,9.333333333333334,3.0,1.6666666666666667
Kole Sherwood,0.495,0.515,0.5475,3.1550000000000002,0.285,4.25,0.5,11.25,1.0,0.0
Korbinian Holzer,0.46875,0.45125,0.4575,17.236250000000002,0.7425,17.375,9.375,53.375,2.5,12.25
Kris Chucko,0.14,0.15,0.13,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Kris Draper,0.48333333333333334,0.5133333333333333,0.5033333333333333,70.32333333333334,6.010000000000001,77.66666666666667,20.0,78.33333333333333,13.0,8.0
Kris Fredheim,0.31,0.27,0.33,0.62,0.01,0.0,1.0,1.0,1.0,0.0
Kris Letang,0.5229411764705882,0.5270588235294118,0.5282352941176471,110.50117647058823,4.334117647058824,117.29411764705883,78.41176470588235,90.94117647058823,27.352941176470587,42.8235294117647
Kris Newbury,0.35333333333333333,0.38166666666666665,0.395,2.9333333333333336,0.22833333333333336,2.6666666666666665,1.0,10.666666666666666,0.6666666666666666,0.3333333333333333
Kris Russell,0.4928571428571429,0.4764285714285714,0.48857142857142855,55.112857142857145,2.2935714285714286,55.857142857142854,40.285714285714285,53.785714285714285,18.5,29.928571428571427
Kris Versteeg,0.48900000000000005,0.516,0.509,96.073,7.961,98.1,37.1,24.7,32.0,19.0
Kristian Huselius,0.5225,0.5425,0.5325,76.72,6.8475,80.75,30.25,8.75,23.25,12.75
Kristian Reichel,0.5800000000000001,0.45999999999999996,0.515,9.245,0.9600000000000001,9.5,3.5,8.0,4.0,0.5
Kristian Vesalainen,0.42333333333333334,0.4666666666666666,0.43333333333333335,13.780000000000001,1.16,15.666666666666666,5.666666666666667,27.0,2.3333333333333335,4.0
Kristians Rubins,0.59,0.54,0.59,3.48,0.34,5.0,1.0,10.0,0.0,3.0
Kristopher Foucault,0.2,0.44,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krys Barch,0.4266666666666667,0.445,0.4466666666666667,20.47,2.19,19.833333333333332,5.333333333333333,73.33333333333333,5.333333333333333,7.333333333333333
Krys Kolanos,0.485,0.49,0.475,23.115000000000002,1.855,23.0,6.0,21.5,2.5,4.0
Kurt Sauer,0.485,0.49,0.475,19.365,0.7050000000000001,15.5,12.0,38.0,2.5,7.5
Kurtis Foster,0.462,0.46799999999999997,0.458,47.832,1.7,51.4,32.2,36.6,6.4,13.2
Kurtis Gabriel,0.372,0.382,0.41400000000000003,3.6480000000000006,0.29800000000000004,3.0,1.2,32.2,1.0,1.4
Kurtis MacDermid,0.42125,0.45125,0.44,22.208750000000002,1.17375,21.875,15.5,68.25,2.875,13.75
Kurtis McLean,0.46,0.5,0.43,4.84,0.24,5.0,2.0,7.0,1.0,1.0
Kyle Baun,0.39,0.47,0.445,3.27,0.175,2.5,0.0,7.5,0.5,0.0
Kyle Brodziak,0.47909090909090907,0.45909090909090905,0.46727272727272723,88.71272727272728,8.238181818181818,85.54545454545455,31.818181818181817,63.0,28.454545454545453,16.90909090909091
Kyle Burroughs,0.514,0.512,0.51,32.788,1.316,32.6,28.4,108.8,8.4,11.2
Kyle Calder,0.535,0.515,0.52,50.725,4.91,49.5,13.0,33.5,13.0,17.0
Kyle Capobianco,0.37714285714285717,0.4714285714285715,0.4471428571428571,9.134285714285713,0.3985714285714286,8.285714285714286,6.428571428571429,10.714285714285714,3.7142857142857144,5.857142857142857
Kyle Chipchura,0.44125000000000003,0.47125,0.4625,38.29625,3.7925,38.625,15.25,67.125,18.0,11.625
Kyle Clifford,0.49923076923076926,0.5238461538461539,0.52,75.14692307692307,6.65,74.23076923076923,24.0,123.23076923076923,9.076923076923077,11.615384615384615
Kyle Connor,0.47000000000000003,0.4844444444444444,0.4855555555555556,133.38444444444445,13.492222222222221,139.44444444444446,48.666666666666664,17.22222222222222,33.22222222222222,27.88888888888889
Kyle Criscuolo,0.47000000000000003,0.37666666666666665,0.4266666666666667,3.433333333333333,0.37333333333333335,4.0,1.6666666666666667,7.0,1.0,0.6666666666666666
Kyle Cumiskey,0.5225,0.5125,0.52,18.8125,0.94,18.0,12.5,13.5,10.5,9.5
Kyle Greentree,0.38,0.39,0.42,2.95,0.17,3.0,1.0,1.0,0.0,0.0
Kyle MacLean,0.435,0.43,0.445,39.64,3.295,36.5,14.0,71.0,8.5,14.0
Kyle Okposo,0.491875,0.494375,0.49375,107.156875,10.03125,109.3125,45.5,55.5625,29.1875,24.6875
Kyle Palmieri,0.48800000000000004,0.47866666666666663,0.482,102.62666666666668,9.638666666666667,96.06666666666666,36.4,68.2,16.8,17.8
Kyle Quincey,0.506,0.499,0.499,61.485,2.541,65.1,47.5,62.3,12.3,24.1
Kyle Rau,0.4766666666666666,0.48500000000000004,0.4816666666666667,10.005,0.9316666666666666,10.166666666666666,3.5,11.833333333333334,2.5,0.6666666666666666
Kyle Turris,0.4746153846153846,0.49923076923076926,0.48846153846153845,87.16,7.435384615384615,89.0,40.61538461538461,26.0,19.46153846153846,18.846153846153847
Kyle Wellwood,0.544,0.528,0.53,58.081999999999994,6.794,60.0,19.6,12.4,25.2,20.0
Kyle Wilson,0.4633333333333334,0.4766666666666666,0.44333333333333336,12.846666666666666,1.4266666666666667,12.0,5.666666666666667,9.666666666666666,3.6666666666666665,3.6666666666666665
Ladislav Smid,0.4675,0.45,0.46499999999999997,29.845,1.24375,30.125,21.125,108.625,9.625,24.75
Lance Bouma,0.4828571428571428,0.46714285714285714,0.4828571428571428,53.01428571428572,5.792857142857143,49.857142857142854,15.0,123.28571428571429,9.142857142857142,10.0
Landon Ferraro,0.4,0.395,0.395,20.3325,1.9549999999999998,20.5,6.5,27.0,4.25,4.5
Landon Slaggert,0.345,0.395,0.37,17.47,1.9100000000000001,16.5,5.5,18.0,4.5,4.0
Landon Wilson,0.48,0.48,0.5,34.18,2.29,32.0,13.0,44.0,14.0,4.0
Lane Hutson,0.54,0.45,0.45999999999999996,38.004999999999995,1.6800000000000002,31.5,37.5,16.0,20.0,40.0
Lane MacDermid,0.39666666666666667,0.49666666666666665,0.48,3.2733333333333334,0.3666666666666667,3.6666666666666665,0.3333333333333333,11.0,0.3333333333333333,0.3333333333333333
Lane Pederson,0.45,0.4733333333333334,0.48,20.876666666666665,2.2733333333333334,19.666666666666668,5.0,53.333333333333336,4.333333333333333,3.6666666666666665
Lars Eller,0.501875,0.51125,0.509375,100.8875,9.12125,97.3125,45.625,67.625,24.4375,26.4375
Lasse Kukkonen,0.49,0.5,0.52,6.87,0.31,9.0,4.0,14.0,2.0,7.0
Lassi Thomson,0.435,0.495,0.485,4.57,0.18,5.0,7.0,12.5,2.5,3.0
Laurent Dauphin,0.46166666666666667,0.45999999999999996,0.47333333333333333,16.575,1.86,17.166666666666668,5.333333333333333,13.0,5.666666666666667,3.1666666666666665
Lauri Korpikoski,0.44333333333333336,0.4577777777777778,0.45444444444444443,81.81888888888889,7.84,78.33333333333333,35.22222222222222,87.0,12.333333333333334,12.0
Lawrence Nycholat,0.52,0.45,0.46,7.07,0.27,7.0,7.0,11.0,6.0,6.0
Lawrence Pilut,0.47666666666666674,0.49666666666666665,0.5,17.563333333333333,0.5333333333333333,17.333333333333332,8.0,11.333333333333334,4.0,7.333333333333333
Lawson Crouse,0.4666666666666667,0.4677777777777778,0.47000000000000003,93.93222222222222,9.317777777777778,90.22222222222223,31.11111111111111,162.11111111111111,18.0,19.666666666666668
Lean Bergmann,0.245,0.38,0.365,5.795,0.36,6.0,0.5,15.5,2.0,0.0
Lee Stempniak,0.4954545454545455,0.5118181818181818,0.4890909090909091,101.53818181818183,10.624545454545455,103.0,51.27272727272727,72.0,28.272727272727273,24.90909090909091
Lee Sweatt,0.57,0.48,0.45,4.4,0.22,4.0,2.0,4.0,0.0,0.0
Lennart Petrell,0.35,0.38,0.4,27.369999999999997,2.25,27.0,16.0,88.0,8.5,13.5
Leo Carlsson,0.47,0.49,0.485,75.57,8.155000000000001,76.0,30.0,21.5,24.0,30.0
Leo Komarov,0.47888888888888886,0.44999999999999996,0.46222222222222226,56.95444444444445,5.943333333333333,56.55555555555556,14.444444444444445,158.55555555555554,22.444444444444443,14.666666666666666
Leon Draisaitl,0.5263636363636364,0.52,0.520909090909091,114.44090909090909,11.602727272727272,113.0,40.81818181818182,38.54545454545455,50.0,61.27272727272727
Liam Foudy,0.3833333333333333,0.4366666666666667,0.44,19.371666666666666,2.09,18.333333333333332,9.333333333333334,13.833333333333334,5.166666666666667,2.1666666666666665
Liam O'Brien,0.51625,0.46375,0.47,25.3125,2.6425,24.5,11.125,91.375,3.25,6.375
Liam Ohgren,0.44,0.445,0.45499999999999996,18.735,1.5599999999999998,16.5,8.0,13.0,3.0,3.5
Liam Reddox,0.42333333333333334,0.38999999999999996,0.39333333333333337,35.57333333333333,3.3633333333333333,37.0,14.333333333333334,50.333333333333336,8.0,7.0
Lian Bichsel,0.53,0.52,0.51,22.04,0.65,23.0,27.0,91.0,2.0,15.0
Lias Andersson,0.37333333333333335,0.4183333333333333,0.4083333333333334,16.935,1.6816666666666666,18.0,4.333333333333333,20.0,4.666666666666667,4.0
Libor Hajek,0.446,0.422,0.43600000000000005,16.034,0.4880000000000001,17.4,8.2,14.6,4.2,9.8
Libor Sulak,0.33,0.42,0.41,6.32,0.42,5.0,5.0,15.0,2.0,9.0
Linden Vey,0.4525,0.4975,0.47,21.2575,1.765,19.5,12.0,5.0,11.25,10.75
Linus Hogberg,0.39,0.42,0.42,1.75,0.05,3.0,3.0,0.0,3.0,4.0
Linus Karlsson,0.525,0.475,0.475,4.755,0.575,5.5,2.5,5.5,1.0,0.5
Linus Klasen,0.53,0.63,0.59,3.57,0.29,3.0,0.0,1.0,0.0,1.0
Linus Omark,0.42,0.48,0.48,30.96666666666667,2.4233333333333333,29.333333333333332,14.0,7.333333333333333,12.0,13.333333333333334
Linus Sandin,0.09,0.11,0.17,0.75,0.01,1.0,0.0,0.0,1.0,0.0
Logan Brown,0.455,0.5066666666666667,0.48,12.066666666666668,1.4233333333333336,11.5,3.6666666666666665,9.333333333333334,4.5,5.666666666666667
Logan Cooley,0.46499999999999997,0.485,0.485,106.625,9.585,101.5,44.0,46.0,21.0,44.0
Logan Couture,0.5306666666666666,0.5066666666666667,0.5106666666666667,108.292,10.371999999999998,108.6,40.666666666666664,47.2,32.0,24.533333333333335
Logan Mailloux,0.51,0.48,0.49,5.9750000000000005,0.385,5.5,4.0,5.0,0.0,2.0
Logan Morrison,0.49,0.49,0.49,5.64,0.57,4.0,4.0,2.0,3.0,0.0
Logan O'Connor,0.55,0.5371428571428571,0.5471428571428572,57.74,6.465714285714285,55.0,23.857142857142858,52.714285714285715,16.714285714285715,10.0
Logan Shaw,0.43200000000000005,0.434,0.43600000000000005,47.36,4.132,47.6,14.4,55.0,8.8,7.8
Logan Stankoven,0.565,0.5549999999999999,0.55,92.2,9.2,87.0,35.0,31.0,13.0,21.0
Logan Stanley,0.48,0.47800000000000004,0.48,45.756,1.406,41.8,33.8,62.0,6.8,26.2
Loui Eriksson,0.47928571428571426,0.4935714285714286,0.4857142857142857,90.17285714285715,9.267857142857142,91.92857142857143,26.142857142857142,14.571428571428571,28.071428571428573,16.357142857142858
Louie Belpedio,0.39,0.43,0.445,3.2825,0.135,3.25,2.25,5.25,0.75,0.5
Louis Crevier,0.375,0.395,0.39,22.61,0.69,22.0,20.0,40.0,3.5,18.0
Louis Leblanc,0.495,0.455,0.475,32.54,1.975,32.5,11.5,34.5,7.5,5.0
Lubomir Visnovsky,0.5314285714285714,0.5271428571428571,0.5271428571428571,58.23714285714285,2.6371428571428575,59.42857142857143,48.42857142857143,32.42857142857143,20.714285714285715,31.857142857142858
Luca Caputi,0.48,0.48,0.4533333333333333,13.85,1.6500000000000001,14.333333333333334,6.666666666666667,13.0,2.6666666666666665,1.6666666666666667
Luca Del Bel Belluz,0.5650000000000001,0.375,0.4,8.325,0.69,8.5,3.5,2.0,1.5,4.0
Luca Sbisa,0.43615384615384617,0.44461538461538463,0.4423076923076923,34.86076923076923,1.353846153846154,35.84615384615385,34.76923076923077,79.0,7.153846153846154,18.076923076923077
Lucas Carlsson,0.51,0.545,0.5075,13.2225,0.625,13.25,8.75,14.5,2.25,4.0
Lucas Condotta,0.5399999999999999,0.4533333333333333,0.4633333333333334,4.243333333333333,0.66,4.0,0.6666666666666666,6.0,0.0,1.0
Lucas Johansen,0.53,0.5299999999999999,0.5499999999999999,2.33,0.10000000000000002,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666
Lucas Lessio,0.4566666666666667,0.47,0.4766666666666666,19.29,1.8933333333333335,20.333333333333332,5.333333333333333,28.0,3.0,3.3333333333333335
Lucas Raymond,0.475,0.4925,0.48,113.2375,11.6975,113.25,51.25,47.75,28.75,31.25
Lucas Wallmark,0.524,0.51,0.51,44.462,4.494,45.2,12.8,36.6,10.4,9.0
Lukas Cormier,0.59,0.54,0.51,2.13,0.21,2.0,3.0,1.0,0.0,0.0
Lukas Kaspar,0.55,0.59,0.6,11.88,1.05,11.0,5.0,18.0,3.0,3.0
Lukas Krajicek,0.475,0.47,0.47,43.545,1.71,47.5,30.5,37.0,11.0,31.5
Lukas Radil,0.465,0.51,0.5,24.945,2.52,25.5,9.0,22.5,9.0,6.5
Lukas Reichel,0.415,0.41500000000000004,0.4275,36.95,4.23,40.25,13.75,13.75,14.25,17.25
Lukas Rousek,0.55,0.525,0.5,3.88,0.6499999999999999,3.5,2.0,2.5,1.5,0.0
Lukas Sedlak,0.5275000000000001,0.5025,0.5225,48.3175,5.975,45.25,14.75,65.75,8.75,7.75
Lukas Vejdemo,0.44,0.48,0.45,6.045,1.04,7.5,1.0,7.0,2.5,2.5
Luke Adam,0.356,0.45199999999999996,0.41600000000000004,23.152,2.116,22.2,9.8,12.6,5.0,4.0
Luke Evangelista,0.5166666666666667,0.5166666666666667,0.5133333333333333,81.18333333333334,7.956666666666667,84.66666666666667,27.333333333333332,20.0,19.333333333333332,21.0
Luke Gazdic,0.3575,0.39,0.385,18.3775,1.55,19.0,6.75,57.5,2.5,4.75
Luke Glendening,0.43916666666666665,0.44,0.44416666666666665,67.48416666666667,7.214166666666666,65.16666666666667,18.833333333333332,124.5,10.666666666666666,9.75
Luke Hughes,0.5566666666666666,0.5566666666666666,0.5533333333333333,57.69333333333333,2.8866666666666667,53.333333333333336,70.33333333333333,12.666666666666666,21.333333333333332,36.666666666666664
Luke Johnson,0.29,0.39999999999999997,0.39666666666666667,9.373333333333333,0.5933333333333333,10.0,2.6666666666666665,21.333333333333332,2.6666666666666665,0.3333333333333333
Luke Kunin,0.4525,0.44375,0.44625,79.09375,8.29875,75.25,30.0,107.5,9.5,11.375
Luke Philp,0.28,0.33,0.31,0.0,0.0,0.0,0.0,4.0,2.0,0.0
Luke Richardson,0.42,0.53,0.59,0.0,0.0,0.0,1.0,2.0,0.0,2.0
Luke Schenn,0.4747058823529412,0.4870588235294117,0.48235294117647054,65.93352941176471,2.2764705882352945,67.58823529411765,62.88235294117647,192.2941176470588,11.764705882352942,34.94117647058823
Luke Witkowski,0.46714285714285714,0.45142857142857146,0.45,10.335714285714285,0.7757142857142857,10.571428571428571,5.285714285714286,40.714285714285715,1.4285714285714286,6.714285714285714
Mac Hollowell,0.37,0.43,0.4,3.52,0.13,4.0,1.0,3.0,3.0,1.0
MacGregor Sharp,0.37,0.37,0.37,5.27,0.54,6.0,1.0,2.0,0.0,0.0
MacKenzie Entwistle,0.37,0.3925,0.385,37.805,3.6275,34.5,15.0,99.5,12.75,9.25
MacKenzie Weegar,0.5244444444444444,0.5477777777777777,0.5466666666666666,92.17,3.9355555555555557,95.22222222222223,71.33333333333333,114.11111111111111,30.444444444444443,52.0
Mackenzie MacEachern,0.46799999999999997,0.466,0.49000000000000005,23.986,2.608,26.8,4.4,38.6,6.0,3.0
Mackie Samoskevich,0.51,0.51,0.505,47.51,4.805,39.5,18.5,53.5,4.0,19.5
Macklin Celebrini,0.46,0.49,0.51,135.08,12.03,124.0,48.0,24.0,24.0,79.0
Madison Bowey,0.40800000000000003,0.434,0.42400000000000004,30.526,1.3459999999999999,30.4,19.6,34.2,6.8,21.4
Magnus Paajarvi,0.4822222222222222,0.4933333333333334,0.4933333333333334,73.87555555555555,6.445555555555556,78.0,25.11111111111111,36.77777777777778,11.555555555555555,9.555555555555555
Maksim Mayorov,0.475,0.445,0.4525,3.705,0.34750000000000003,4.0,0.75,6.0,0.75,0.25
Maksim Sushko,0.3,0.52,0.42,0.0,0.0,0.0,1.0,2.0,0.0,1.0
Maksymilian Szuber,0.82,0.56,0.57,1.31,0.02,1.0,0.0,2.0,1.0,0.0
Manny Malhotra,0.41000000000000003,0.4428571428571429,0.4442857142857143,58.901428571428575,5.055714285714286,59.57142857142857,23.142857142857142,46.142857142857146,18.571428571428573,15.428571428571429
Marat Khusnutdinov,0.41,0.44,0.45499999999999996,21.7,2.0,17.0,7.0,30.0,4.5,19.5
Marc Del Gaizo,0.505,0.48,0.48,24.125,0.995,26.0,24.5,35.0,9.5,12.0
Marc Gatcomb,0.41,0.47,0.46,19.16,2.19,18.0,12.0,86.0,4.0,6.0
Marc Johnstone,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Marc McLaughlin,0.43,0.45999999999999996,0.4775,6.96,0.8074999999999999,7.25,2.0,11.0,1.0,2.25
Marc Methot,0.5,0.49090909090909096,0.4872727272727273,44.915454545454544,1.5636363636363635,47.18181818181818,26.363636363636363,101.81818181818181,8.181818181818182,20.272727272727273
Marc Michaelis,0.39,0.36,0.38,5.92,0.9,3.0,4.0,12.0,3.0,3.0
Marc Savard,0.47333333333333333,0.51,0.49333333333333335,81.04333333333334,6.183333333333334,82.0,27.333333333333332,11.666666666666666,21.0,21.666666666666668
Marc Staal,0.48125,0.475,0.479375,58.831875,2.795,58.6875,44.9375,82.5625,19.1875,29.6875
Marc-Andre Bergeron,0.49800000000000005,0.5359999999999999,0.532,51.44,1.94,49.4,39.6,26.6,8.6,15.6
Marc-Andre Bourdon,0.5,0.51,0.51,41.6,1.76,41.0,34.0,68.0,7.0,24.0
Marc-Andre Cliche,0.5233333333333333,0.45333333333333337,0.5133333333333333,34.17333333333334,2.3066666666666666,38.0,12.0,17.666666666666668,16.0,5.0
Marc-Andre Gragnani,0.40800000000000003,0.4880000000000001,0.47400000000000003,7.4719999999999995,0.272,8.0,4.8,5.2,2.6,6.4
Marc-Antoine Pouliot,0.51,0.4825,0.49,37.5775,3.6425,37.75,12.75,21.25,7.5,9.0
Marc-Edouard Vlasic,0.5176470588235295,0.4994117647058824,0.5052941176470588,76.73117647058824,3.1511764705882355,70.3529411764706,62.529411764705884,33.64705882352941,13.235294117647058,30.88235294117647
Marcel Goc,0.49000000000000005,0.5185714285714286,0.5114285714285715,85.45142857142856,6.684285714285714,88.85714285714286,31.857142857142858,66.42857142857143,20.857142857142858,14.714285714285714
Marcel Mueller,0.5,0.53,0.49,5.09,0.42,5.0,0.0,7.0,0.0,0.0
Marco Kasper,0.43000000000000005,0.375,0.385,48.865,5.8549999999999995,44.5,15.0,60.0,4.0,17.0
Marco Rossi,0.5175000000000001,0.49,0.5,59.44,7.08,53.25,20.0,21.5,12.5,15.25
Marco Scandella,0.46785714285714286,0.46499999999999997,0.4628571428571429,58.576428571428565,2.367857142857143,60.357142857142854,48.5,52.785714285714285,14.571428571428571,24.785714285714285
Marco Sturm,0.5325,0.5225,0.5275000000000001,70.88,6.3575,72.75,19.5,34.5,11.0,8.0
Marcus Bjork,0.44,0.44,0.44,25.12,0.81,26.0,18.0,43.0,2.0,12.0
Marcus Foligno,0.5128571428571428,0.4878571428571429,0.4928571428571429,65.12714285714286,7.340000000000001,62.357142857142854,19.071428571428573,176.71428571428572,19.857142857142858,18.285714285714285
Marcus Johansson,0.49066666666666664,0.49133333333333334,0.48933333333333334,74.75933333333334,7.105333333333333,75.4,34.4,32.13333333333333,21.866666666666667,25.2
Marcus Kruger,0.5177777777777778,0.5177777777777778,0.5266666666666667,57.037777777777784,5.273333333333333,59.888888888888886,15.444444444444445,26.555555555555557,15.11111111111111,8.333333333333334
Marcus Pettersson,0.5275000000000001,0.5075000000000001,0.51125,71.91,2.67875,64.0,55.0,83.25,16.625,30.875
Marcus Sorensen,0.48600000000000004,0.49400000000000005,0.496,46.438,5.5040000000000004,46.8,16.0,39.6,15.6,12.0
Marek Hrivik,0.4566666666666667,0.47333333333333333,0.49000000000000005,7.329999999999999,0.9166666666666666,6.666666666666667,2.3333333333333335,9.666666666666666,1.6666666666666667,2.6666666666666665
Marek Malik,0.49,0.46,0.47,16.5,0.61,18.0,21.0,11.0,11.0,19.0
Marek Svatos,0.48333333333333334,0.48,0.49,64.32666666666667,6.386666666666667,68.0,24.0,21.0,13.333333333333334,12.0
Marek Zidlicky,0.50375,0.50625,0.50375,56.41125,2.66375,57.5,45.0,64.375,13.375,29.75
Marian Gaborik,0.549,0.523,0.526,113.81700000000001,11.565,115.8,37.1,28.7,15.6,20.5
Marian Hossa,0.5477777777777777,0.5522222222222222,0.5522222222222222,142.24777777777777,12.587777777777779,150.11111111111111,63.22222222222222,39.333333333333336,42.666666666666664,18.22222222222222
Marian Studenic,0.6066666666666667,0.5166666666666667,0.5299999999999999,16.63,2.0000000000000004,16.666666666666668,4.666666666666667,13.0,4.333333333333333,3.3333333333333335
Marin Studenic,0.54,0.61,0.68,1.77,0.13,1.0,0.0,4.0,0.0,0.0
Mario Bliznak,0.185,0.275,0.28500000000000003,0.7050000000000001,0.10500000000000001,0.5,0.5,1.0,1.0,0.0
